id,name,mainaddress,city,address,phone,phones,date,gruppa,data,bank,wholesale,wholesale_text,lat,lng,type,updateType,gray,actual,actualTime,workmodes,mainsort
1392,Бірінші Exchange №1,"ул. Розыбакиева, 37",Алматы,"ул. Розыбакиева, 37",,['+7 (707) 188-45-10'],1721216163,0,"{'USD': [474.3, 476], 'EUR': [518, 521], 'RUB': [5.27, 5.38], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.25467,76.886787,0,1,False,False,1721216163,"{'mon': ['09:00', '19:00', '', ''], 'tue': ['09:00', '19:00', '', ''], 'wed': ['09:00', '19:00', '', ''], 'thu': ['09:00', '19:00', '', ''], 'fri': ['09:00', '19:00', '', ''], 'sat': ['09:00', '19:00', '', ''], 'sun': ['09:00', '19:00', '', ''], 'holyday': ['09:00', '19:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1396,SEICOM,"пр. Достык, 89/2, напротив ТРЦ Dostyk Plaza, по ул. Жолдасбекова",Алматы,"пр. Достык, 89/2, напротив ТРЦ Dostyk Plaza, по ул. Жолдасбекова",,"['+7 (777) 014-57-51', '+7 (727) 262-11-55']",1721221293,0,"{'USD': [475.2, 476.7], 'EUR': [518, 522], 'RUB': [5.3, 5.45], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.234707,76.957035,0,1,False,False,1721221293,"{'mon': ['09:00', '19:00', '', ''], 'tue': ['09:00', '19:00', '', ''], 'wed': ['09:00', '19:00', '', ''], 'thu': ['09:00', '19:00', '', ''], 'fri': ['09:00', '19:00', '', ''], 'sat': ['10:00', '17:00', '', ''], 'sun': ['-', '-', '', ''], 'holyday': ['10:00', '14:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1408,YES EXCHANGE №1 (ТОО Сервис),"ул. Майлина, 1, Пассажирский терминал  ""Международный Аэропорт г. Алматы""",Алматы,"ул. Майлина, 1, Пассажирский терминал  ""Международный Аэропорт г. Алматы"", 1 и 2 этаж",,['+7 (777) 891-33-66'],1721232110,0,"{'USD': [470, 476], 'EUR': [515, 521], 'RUB': [5.1, 5.4], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.346622,77.012102,0,1,False,False,1721232110,"{'mon': ['', '', '', ''], 'tue': ['', '', '', ''], 'wed': ['', '', '', ''], 'thu': ['', '', '', ''], 'fri': ['', '', '', ''], 'sat': ['', '', '', ''], 'sun': ['', '', '', ''], 'holyday': ['', '', '', ''], 'nonstop': True, 'closed': False, 'worknow': True}",0
1521,Курс Алматы №2,"мкр. Самал-2, д. 53, оф. 3 (пр. Аль-Фараби, между ул. Мендикулова и пр. Назарбаева, по северной стороне)",Алматы,"мкр. Самал-2, д. 53, оф. 3 (пр. Аль-Фараби, между ул. Мендикулова и пр. Назарбаева, по северной стороне)",,"['+7 (702) 214-28-99', '+7 (727) 248-48-31']",1721222449,0,"{'USD': [474.5, 476.3], 'EUR': [518.5, 521.5], 'RUB': [5.29, 5.39], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,False,,43.22871,76.952553,0,1,False,False,1721222449,"{'mon': ['9:00', '20:00', '', ''], 'tue': ['9:00', '20:00', '', ''], 'wed': ['9:00', '20:00', '', ''], 'thu': ['9:00', '20:00', '', ''], 'fri': ['9:00', '20:00', '', ''], 'sat': ['9:00', '20:00', '', ''], 'sun': ['9:00', '20:00', '', ''], 'holyday': ['9:00', '20:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1527,Azia Exchange №3,"ул. Толе Би, 160, уг.ул. Ауэзова",Алматы,"ул. Толе Би, 160, уг.ул. Ауэзова",,"['+7 (702) 108-51-05', '+7 (707) 331-48-68']",1721193518,0,"{'USD': [475, 476.5], 'EUR': [517, 521], 'RUB': [5.25, 5.35], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.251525,76.903658,0,1,False,False,1721193518,"{'mon': ['9:00', '20:00', '', ''], 'tue': ['9:00', '20:00', '', ''], 'wed': ['9:00', '20:00', '', ''], 'thu': ['9:00', '20:00', '', ''], 'fri': ['9:00', '20:00', '', ''], 'sat': ['9:00', '20:00', '', ''], 'sun': ['9:00', '20:00', '', ''], 'holyday': ['9:00', '20:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1537,Gold de luxe XXI №2,"пр. Абылай Хана, 33",Алматы,"пр. Абылай Хана, 33",,"['+7 (778) 574-00-07', '+7 (778) 642-31-58']",1721209878,0,"{'USD': [475, 476], 'EUR': [514, 524], 'RUB': [5.28, 5.35], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,False,,43.268654,76.939366,0,1,False,False,1721209878,"{'mon': ['9:00', '20:00', '', ''], 'tue': ['9:00', '20:00', '', ''], 'wed': ['9:00', '20:00', '', ''], 'thu': ['9:00', '20:00', '', ''], 'fri': ['9:00', '20:00', '', ''], 'sat': ['9:00', '20:00', '', ''], 'sun': ['9:00', '20:00', '', ''], 'holyday': ['9:00', '20:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1550,SAN 1,"ул. Жарокова, 203 (между ул. Тимирязева и пр. Бухар Жырау)",Алматы,"ул. Жарокова, 203 (между ул. Тимирязева и пр. Бухар Жырау)",,"['+7 (747) 224-33-33', '+7 (727) 224-33-33']",1721210703,0,"{'USD': [475, 476], 'EUR': [518, 520.5], 'RUB': [5.27, 5.37], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.227915,76.900504,0,1,False,False,1721210703,"{'mon': ['9:00', '20:00', '', ''], 'tue': ['9:00', '20:00', '', ''], 'wed': ['9:00', '20:00', '', ''], 'thu': ['9:00', '20:00', '', ''], 'fri': ['9:00', '20:00', '', ''], 'sat': ['10:00', '17:00', '', ''], 'sun': ['10:00', '17:00', '', ''], 'holyday': ['10:00', '17:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1555,LEYLA-EXCHANGE,"ул. Бекмаханова, 40",Алматы,"ул. Бекмаханова, 40",,"['+7 (701) 363-77-77', '+7 (701) 394-33-33']",1721220554,0,"{'USD': [474.3, 476.1], 'EUR': [518, 522], 'RUB': [5.29, 5.39], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.352916,76.955895,0,1,False,False,1721220554,"{'mon': ['9:00', '20:00', '', ''], 'tue': ['9:00', '20:00', '', ''], 'wed': ['9:00', '20:00', '', ''], 'thu': ['9:00', '20:00', '', ''], 'fri': ['9:00', '20:00', '', ''], 'sat': ['9:00', '20:00', '', ''], 'sun': ['9:00', '20:00', '', ''], 'holyday': ['9:00', '20:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1569,AXE,"ул. Луганского, 19, (по ул. Сатпаева в здании ресторана ""Alani"")",Алматы,"ул. Луганского, 19, (по ул. Сатпаева в здании ресторана ""Alani"")",,['+7 (701) 100-10-34'],1721215901,0,"{'USD': [475.2, 476], 'EUR': [518, 521], 'RUB': [5.29, 5.36], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.239192,76.960162,0,1,False,False,1721215901,"{'mon': ['9:00', '20:00', '', ''], 'tue': ['9:00', '20:00', '', ''], 'wed': ['9:00', '20:00', '', ''], 'thu': ['9:00', '20:00', '', ''], 'fri': ['9:00', '20:00', '', ''], 'sat': ['9:00', '20:00', '', ''], 'sun': ['9:00', '18:00', '', ''], 'holyday': ['9:00', '18:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1583,SAN 2,"мкр. Алмагуль, 9 (по ул.Жарокова выше ул. Ходжанова)",Алматы,"мкр. Алмагуль, 9 (по ул.Жарокова выше ул. Ходжанова)",,"['+7 (747) 990-33-33', '+7 (727) 390-33-33']",1721210486,0,"{'USD': [475, 476], 'EUR': [518, 520.5], 'RUB': [5.27, 5.37], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,0,0,0,1,False,False,1721210486,"{'mon': ['9:00', '20:00', '', ''], 'tue': ['9:00', '20:00', '', ''], 'wed': ['9:00', '20:00', '', ''], 'thu': ['9:00', '20:00', '', ''], 'fri': ['9:00', '20:00', '', ''], 'sat': ['10:00', '17:00', '', ''], 'sun': ['10:00', '17:00', '', ''], 'holyday': ['10:00', '17:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1592,Alem Exchange KZ,"ул. Сатпаева, 93 (между ул. Розыбакиева и ул. Егизбаева)",Алматы,"ул. Сатпаева, 93 (между ул. Розыбакиева и ул. Егизбаева)",,"['+7 (707) 161-12-32', '+7 (727) 392-85-21']",1721217191,0,"{'USD': [475, 476], 'EUR': [518, 522], 'RUB': [5.3, 5.39], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.23472,76.888314,0,1,False,False,1721217191,"{'mon': ['9:00', '19:00', ':', ':'], 'tue': ['9:00', '19:00', ':', ':'], 'wed': ['9:00', '19:00', ':', ':'], 'thu': ['9:00', '19:00', ':', ':'], 'fri': ['9:00', '19:00', ':', ':'], 'sat': ['9:00', '19:00', ':', ':'], 'sun': [':', ':', ':', ':'], 'holyday': [':', ':', ':', ':'], 'nonstop': False, 'closed': False, 'worknow': False}",0
1594,Dado,"ул. Ауэзова, 169",Алматы,"ул. Ауэзова, 169",,"['+7 (707) 060-99-99', '+7 (708) 373-00-88']",1721220092,0,"{'USD': [475.2, 476.2], 'EUR': [518, 522], 'RUB': [5.3, 5.35], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.229071,76.905095,0,1,False,False,1721220092,"{'mon': ['9:00', '20:00', '', ''], 'tue': ['9:00', '20:00', '', ''], 'wed': ['9:00', '20:00', '', ''], 'thu': ['9:00', '20:00', '', ''], 'fri': ['9:00', '20:00', '', ''], 'sat': ['9:00', '20:00', '', ''], 'sun': ['9:00', '20:00', '', ''], 'holyday': ['9:00', '20:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1596,Абырой Exchange №2,"ул. Шашкина, 8, (по ул. Шашкина между ул.Тимирязева и ул. Попова)",Алматы,"ул. Шашкина, 8 (по ул. Шашкина между ул.Тимирязева и ул. Попова) ",,"['+7 (727) 387 15 11', '+7 (778) 425 55 55', '+7 (776) 999 44 10']",1721217536,0,"{'USD': [474.5, 476], 'EUR': [517, 522], 'RUB': [5.29, 5.39], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.225708,76.930122,0,1,False,False,1721217536,"{'mon': ['9:00', '20:00', '', ''], 'tue': ['9:00', '20:00', '', ''], 'wed': ['9:00', '20:00', '', ''], 'thu': ['9:00', '20:00', '', ''], 'fri': ['9:00', '20:00', '', ''], 'sat': ['10:00', '19:00', '', ''], 'sun': ['10:00', '19:00', '', ''], 'holyday': ['10:00', '19:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1620,KZT Exchange (ТОО Yard Exchange),"ул. Кажымукана, 34, уг. ул. Мендикулова",Алматы,"ул. Кажымукана, 34, уг. ул. Мендикулова",,['+7 (701) 707-09-90'],1721222710,0,"{'USD': [474.5, 476.3], 'EUR': [518, 522], 'RUB': [5.29, 5.39], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.224545,76.954808,0,1,False,False,1721222710,"{'mon': ['9:00', '20:00', '', ''], 'tue': ['9:00', '20:00', '', ''], 'wed': ['9:00', '20:00', '', ''], 'thu': ['9:00', '20:00', '', ''], 'fri': ['9:00', '20:00', '', ''], 'sat': ['9:00', '20:00', '', ''], 'sun': ['9:00', '20:00', '', ''], 'holyday': ['9:00', '20:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
